G,NO,店舗,店舗名,部門,品種,品目,セグメント,分類名,ＪＡＮ,品名,客数,点数,原価,売上,粗利,粗利率%,ﾒｰｶｺｰﾄﾞ,メーカ名
0,10164,0,,36,2,5,3,第１デイリーフーズ／和日配／練製品／揚げ物,4972035084521,かね貞　カレーの磯辺揚げ　５個入,20,20,2300,2408,108,4.49,4503,かね貞
0,10165,0,,36,2,5,5,第１デイリーフーズ／和日配／練製品／レトルト・加工品,4902556226315,２パックチーズイン　１０個,20,22,3124,4297,1173,27.3,3732,伏見蒲鉾
0,10166,0,,36,2,5,5,第１デイリーフーズ／和日配／練製品／レトルト・加工品,4970050006542,ふんわりはんぺん　１枚,23,27,1647,2414,767,31.77,4502,一正蒲鉾
0,10167,0,,36,2,5,5,第１デイリーフーズ／和日配／練製品／レトルト・加工品,4970050054512,一正　うな次郎長持ちパックたれ付　２枚,4,4,816,946,130,13.74,4502,一正蒲鉾
0,10168,0,,36,2,6,1,第１デイリーフーズ／和日配／漬物／浅漬け,4902016123949,牛角やみつきになる丸ごと塩オクラ,27,27,3915,4284,369,8.61,4490,ピックルスＣＰ
0,10169,0,,36,2,6,1,第１デイリーフーズ／和日配／漬物／浅漬け,4902175354093,ぷち浅漬ゆず大根　８０ｇ,3,3,252,384,132,34.38,4500,東海漬物
0,10170,0,,36,2,6,1,第１デイリーフーズ／和日配／漬物／浅漬け,4902175365792,香の物だしが決め手の白菜漬（関東）１６０ｇ,7,8,1072,1407,335,23.81,4500,東海漬物
0,10171,0,,36,2,6,1,第１デイリーフーズ／和日配／漬物／浅漬け,4902175399599,ぷち浅漬きゅうりなす　７０ｇ,10,10,840,1014,174,17.16,4500,東海漬物
0,10172,0,,36,2,6,2,第１デイリーフーズ／和日配／漬物／キムチ,4902016034641,ご飯がススムキムチ　２００ｇ,47,52,7176,10237,3061,29.9,4490,ピックルスＣＰ
0,10173,0,,36,2,6,2,第１デイリーフーズ／和日配／漬物／キムチ,4902016037147,ご飯がススムキムチ辛口　２００ｇ,30,31,4278,5246,968,18.45,4490,ピックルスＣＰ
0,10174,0,,36,2,6,2,第１デイリーフーズ／和日配／漬物／キムチ,4902175120056,こくうま熟うま辛キムチ　３２０ｇ,31,30,6840,8340,1500,17.99,4500,東海漬物
0,10175,0,,36,2,6,2,第１デイリーフーズ／和日配／漬物／キムチ,4902175165996,プチこくうまキムチ　１００ｇ,13,14,1750,2713,963,35.5,4500,東海漬物
0,10176,0,,36,2,6,2,第１デイリーフーズ／和日配／漬物／キムチ,4902175381990,東海漬物　Ｑ－１乳酸菌が腸まで届くキムチ　１００ｇ,7,8,1000,1466,466,31.79,4500,東海漬物
0,10177,0,,36,2,6,2,第１デイリーフーズ／和日配／漬物／キムチ,4902553035118,おかず畑さつまいも甘煮　１３０ｇ,7,7,1015,1386,371,26.77,3490,フジッコ
0,10178,0,,36,2,6,2,第１デイリーフーズ／和日配／漬物／キムチ,4978123313009,イチオシキムチ　２００ｇ,4,4,476,512,36,7.03,2240,美山
0,10179,0,,36,2,6,3,第１デイリーフーズ／和日配／漬物／梅干し,4582139125954,種抜梅干ししそ風味　１５０ｇ,10,13,2067,3224,1157,35.89,2261,三商
0,10180,0,,36,2,6,3,第１デイリーフーズ／和日配／漬物／梅干し,4901602710204,味梅　１００ｇ,7,8,1104,1584,480,30.3,3731,新進
0,10181,0,,36,2,6,3,第１デイリーフーズ／和日配／漬物／梅干し,4901602710211,味梅はちみつ　１００ｇ,4,4,552,792,240,30.3,3731,新進
0,10182,0,,36,2,6,3,第１デイリーフーズ／和日配／漬物／梅干し,4904046026443,豊熟梅はちみつ入　１８０ｇ,8,8,1672,2384,712,29.87,2247,中田食品
0,10183,0,,36,2,6,3,第１デイリーフーズ／和日配／漬物／梅干し,4904046026450,豊熟梅しそ風味　１８０ｇ,6,6,1254,1788,534,29.87,2247,中田食品
0,10184,0,,36,2,6,4,第１デイリーフーズ／和日配／漬物／酢漬け,4979301011915,甘らっきょう　８０ｇ,13,15,945,1470,525,35.71,3739,山本食品工業
0,10185,0,,36,2,6,4,第１デイリーフーズ／和日配／漬物／酢漬け,4979301011922,ピリ辛らっきょう　８０ｇ,13,14,882,1372,490,35.71,3739,山本食品工業
0,10186,0,,36,2,6,4,第１デイリーフーズ／和日配／漬物／酢漬け,4979301020030,千切紅生姜　８０ｇ,23,24,1560,2352,792,33.67,3739,山本食品工業
0,10187,0,,36,2,6,4,第１デイリーフーズ／和日配／漬物／酢漬け,4979301080263,フレッシュ新生姜　１００ｇ,13,13,1713,1971,258,13.09,3739,山本食品工業
0,10188,0,,36,2,6,5,第１デイリーフーズ／和日配／漬物／沢庵,4973550213366,ひとくちたくあん　２００ｇ,5,5,585,990,405,40.91,3745,塩野
0,10189,0,,36,2,6,6,第１デイリーフーズ／和日配／漬物／古漬け,4901602105093,カレー福伸漬　１００ｇ,31,37,1998,3626,1628,44.9,3731,新進
0,10190,0,,36,2,6,6,第１デイリーフーズ／和日配／漬物／古漬け,4901602174594,味付メンマ　６０ｇ,25,33,2046,3234,1188,36.73,3731,新進
0,10191,0,,36,2,6,6,第１デイリーフーズ／和日配／漬物／古漬け,4902175307099,きゅうりのキューちゃん　１００ｇ,19,21,1785,2478,693,27.97,4500,東海漬物
0,10192,0,,36,2,6,6,第１デイリーフーズ／和日配／漬物／古漬け,4903117129939,二色お茶漬パリパリつぼ漬　９０ｇ,9,9,1116,1602,486,30.34,3734,やまう
0,10193,0,,36,2,6,6,第１デイリーフーズ／和日配／漬物／古漬け,4979301061316,ピり辛みそにんにくカップ　８５ｇ,6,7,770,1140,370,32.46,3739,山本食品工業
0,10194,0,,36,2,6,7,第１デイリーフーズ／和日配／漬物／煮豆,4901482144359,塩えんどう　１４０ｇ,7,7,476,599,123,20.53,4470,カネハツ食品
0,10195,0,,36,2,6,7,第１デイリーフーズ／和日配／漬物／煮豆,4901482159094,サラダにまめ　１２５ｇ,5,6,420,530,110,20.75,4470,カネハツ食品
0,10196,0,,36,2,6,7,第１デイリーフーズ／和日配／漬物／煮豆,4902553024013,豆小鉢きんとき　２Ｐ,3,3,330,380,50,13.16,3490,フジッコ
0,10197,0,,36,2,6,7,第１デイリーフーズ／和日配／漬物／煮豆,4902553024020,豆小鉢やさい豆　２Ｐ,2,2,220,269,49,18.22,3490,フジッコ
0,10198,0,,36,2,6,7,第１デイリーフーズ／和日配／漬物／煮豆,4902553024068,豆小鉢黒豆　２Ｐ,5,5,550,649,99,15.25,3490,フジッコ
0,10199,0,,36,2,6,8,第１デイリーフーズ／和日配／漬物／佃煮,4902553002486,ごま昆布カップ　８５ｇ,3,3,381,594,213,35.86,3490,フジッコ
0,10200,0,,36,2,6,8,第１デイリーフーズ／和日配／漬物／佃煮,4902553002493,しそ昆布カップ　８５ｇ,3,3,381,594,213,35.86,3490,フジッコ
0,10201,0,,36,2,6,8,第１デイリーフーズ／和日配／漬物／佃煮,4902553002622,こもち昆布カップ　６９ｇ,6,7,889,1386,497,35.86,3490,フジッコ
0,10202,0,,36,2,6,8,第１デイリーフーズ／和日配／漬物／佃煮,4972077022185,菊池　しそおにぎり昆布　７０ｇ,4,4,476,672,196,29.17,9999,その他
0,10203,0,,36,2,7,1,第１デイリーフーズ／和日配／ハム・ソーセージ／魚肉,4902150029343,おさかなのソーセージ４束（特保）,77,99,12870,11996,-874,-7.29,3650,日本水産
0,10204,0,,36,2,7,1,第１デイリーフーズ／和日配／ハム・ソーセージ／魚肉,4902150363867,濃厚チーズかまぼこ　４本入,3,9,1008,1332,324,24.32,3650,日本水産
0,10205,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4901231303877,マジ旨ウインナー　２１６ｇ,12,12,2083,3096,1013,32.72,4460,伊藤ハム販売
0,10206,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4901231304881,ポークビッツ　７１ｇ,19,25,3250,4450,1200,26.97,4460,伊藤ハム販売
0,10207,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4901231308230,グランドアルトバイエルン　１６９ｇ,8,8,1648,1560,-88,-5.64,4460,伊藤ハム販売
0,10208,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4901231409135,チーズイン　７１ｇ,10,11,1430,1799,369,20.51,4460,伊藤ハム販売
0,10209,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4901231419257,マジ旨プチフランク　２０５ｇ,8,8,1384,1910,526,27.54,4460,伊藤ハム販売
0,10210,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4901366032840,チョリソー上級あらびきウインナー,8,8,1504,1836,332,18.08,5310,フードリエ
0,10211,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4901366036695,パリッと朝食ウインナー　２３０ｇ,37,37,6919,9102,2183,23.98,5310,フードリエ
0,10212,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902115151102,シャウエッセン２袋束　１２７ｇ×２,34,35,12425,13097,672,5.13,286,日本ハムマーケティング
0,10213,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902586053080,香薫あらびきウィンナー大袋　６３０ｇ,25,25,14950,18994,4044,21.29,5311,プリマハム
0,10214,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902586053738,お弁当ランドタコさんウィンナー,30,32,2176,3136,960,30.61,5311,プリマハム
0,10215,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902586246062,香薫あらびきウィンナー２Ｂ　９０ｇ×２,62,66,12672,15606,2934,18.8,5311,プリマハム
0,10216,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902715078403,串付フランク　１０本,7,7,1757,2191,434,19.81,315,丸大食品
0,10217,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902715251004,徳用赤ウィンナー　１８０ｇ,14,15,2505,3793,1288,33.96,315,丸大食品
0,10218,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902715268903,旨味探訪ウィンナー　４５０ｇ,32,35,9240,13117,3877,29.56,315,丸大食品
0,10219,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902715404707,こくうまウインナー２袋束　９１ｇ×２,49,49,5880,8926,3046,34.13,315,丸大食品
0,10220,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902715458007,燻製屋熟成ウィンナー２束,15,16,2816,3808,992,26.05,315,丸大食品
0,10221,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902715498201,徳用ウインナー　４５０ｇ,22,24,6144,8846,2702,30.54,315,丸大食品
0,10222,0,,36,2,7,2,第１デイリーフーズ／和日配／ハム・ソーセージ／ソーセージ,4902715685205,ミルトポゥミニミニウインナー,15,16,2688,3968,1280,32.26,315,丸大食品
0,10223,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4571292600835,生ハムロース　８０ｇ,19,19,3515,4748,1233,25.97,5310,フードリエ
0,10224,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4571292608053,もも生ハム切り落とし　８０ｇ,13,13,2509,2892,383,13.24,5310,フードリエ
0,10225,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4901366005226,ロースハムスライス　２００ｇ,10,10,2050,2880,830,28.82,5310,フードリエ
0,10226,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4901366006544,ベーコンスライス　１８０ｇ,16,14,2940,4032,1092,27.08,5310,フードリエ
0,10227,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4901366024531,角切りベーコン　２５０ｇ,4,4,1240,1354,114,8.42,5310,フードリエ
0,10228,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4901366039696,家族の定番モーニングステーキ　１５３ｇ,11,11,1958,2432,474,19.49,5310,フードリエ
0,10229,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902115310073,ＺＥＲＯロースハム　３Ｐ,10,10,1580,1685,105,6.23,286,日本ハムマーケティング
0,10230,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902115310080,ＺＥＲＯベーコン　３Ｐ,7,7,1106,1032,-74,-7.17,286,日本ハムマーケティング
0,10231,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902586070292,香薫ミニステーキ　８６ｇ,9,9,1116,1468,352,23.98,5311,プリマハム
0,10232,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902586400594,サラダにちょうどいいね生ハム　４０ｇ,10,10,960,1486,526,35.4,5311,プリマハム
0,10233,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902586400754,サラダにちょうどいいねビアソー　８０ｇ,5,5,480,602,122,20.27,5311,プリマハム
0,10234,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902586839516,厚くて旨い切り落としベーコン　１００ｇ,9,9,1368,1369,1,0.07,5311,プリマハム
0,10235,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902715135304,新鮮ロースハム３連　３４ｇ×３,321,398,50546,55924,5378,9.62,315,丸大食品
0,10236,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902715636405,ボリュームたっぷりロースハム,17,17,2295,3140,845,26.91,315,丸大食品
0,10237,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902715670706,ブロックベーコン,16,16,3408,4679,1271,27.16,315,丸大食品
0,10238,0,,36,2,7,3,第１デイリーフーズ／和日配／ハム・ソーセージ／ハムベーコン,4902715709802,新鮮ハーフベーコン３連　３１ｇ×３,223,264,34056,37090,3034,8.18,315,丸大食品
0,10239,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,49703153,チキンハンバーグ　３束,5,5,605,872,267,30.62,315,丸大食品
0,10240,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,49703337,丸大　北海道カル,4,40,2200,3520,1320,37.5,315,丸大食品
0,10241,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4901003900037,ミートボール　１２０ｇ×２,42,43,6536,8396,1860,22.15,2263,石井食品
0,10242,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902115326340,４種チーズハンバーグ　３個入,15,16,3275,4590,1315,28.65,286,日本ハムマーケティング
0,10243,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902115354138,ローストサラダチキン　３個パック,1,1,170,278,108,38.85,286,日本ハムマーケティング
0,10244,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902586043050,厚くて旨い切り落とし焼豚　１２０ｇ,11,12,1848,2081,233,11.2,5311,プリマハム
0,10245,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902586170275,やわらか豚角煮　１２５ｇ,15,15,3120,4087,967,23.66,5311,プリマハム
0,10246,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715011103,チーズ入りハンバーグデミグラスソース　９３ｇ,16,27,1728,2376,648,27.27,315,丸大食品
0,10247,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715012209,丸大　北海道カル,9,16,1040,1408,368,26.14,315,丸大食品
0,10248,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715037905,黒叉焼,8,8,1072,1348,276,20.47,315,丸大食品
0,10249,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715118505,大粒肉だんご甘酢たれ　２８０ｇ,4,4,728,946,218,23.04,315,丸大食品
0,10250,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715266800,グリルステーキ,24,27,3186,4536,1350,29.76,315,丸大食品
0,10251,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715287805,チキンナゲット,8,8,1616,1904,288,15.13,315,丸大食品
0,10252,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715297002,チキンハンバーグてりやき味,5,5,640,813,173,21.28,315,丸大食品
0,10253,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715428505,本焼工房切れてる焼豚　１５５ｇ,11,11,1540,2304,764,33.16,315,丸大食品
0,10254,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715764559,サラダチキン切り落としハーブ　１００ｇ,10,12,1452,2256,804,35.64,315,丸大食品
0,10255,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715789507,お弁当ミートボール３束,7,9,1062,1782,720,40.4,315,丸大食品
0,10256,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715901756,サラダチキンプレーン　１００ｇ,10,12,1452,2200,748,34,315,丸大食品
0,10257,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715901954,サラダチキンハーブ　１００ｇ,11,22,2662,4136,1474,35.64,315,丸大食品
0,10258,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902715940601,てりやきミートボール３Ｐ,10,10,1180,1824,644,35.31,315,丸大食品
0,10259,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902722095240,ハンバーグ　８５ｇ×３,15,16,2336,3326,990,29.77,5530,マルシンフーズ
0,10260,0,,36,2,7,4,第１デイリーフーズ／和日配／ハム・ソーセージ／畜肉製品,4902722096032,５種のチーズハンバーグ　７５ｇ×３,11,11,1606,2114,508,24.03,5530,マルシンフーズ
0,10261,0,,36,2,7,5,第１デイリーフーズ／和日配／ハム・ソーセージ／スナック,4902715279008,ビストロ倶楽部ビーフカレー中辛４Ｐ,2,2,430,596,166,27.85,315,丸大食品
0,10262,0,,36,2,7,5,第１デイリーフーズ／和日配／ハム・ソーセージ／スナック,4902715279206,ビストロ倶楽部ビーフカレー甘口４Ｐ,4,4,860,1192,332,27.85,315,丸大食品
0,10263,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4534028000217,温泉卵　４Ｐ,71,74,6216,7107,891,12.54,9999,その他
0,10264,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4935022511332,群馬鶏卵　ゆで玉子　３個入,28,29,2262,2668,406,15.22,9999,その他
0,10265,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261219,ひじき煮　７０ｇ,17,18,1422,1735,313,18.04,3744,ヤマザキ
0,10266,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261257,ヤマザキ　ザーサイ炒め　９０ｇ,10,10,790,864,74,8.56,3744,ヤマザキ
0,10267,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261424,れんこんきんぴら　７５ｇ,13,13,1027,1129,102,9.03,3744,ヤマザキ
0,10268,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261509,かぼちゃの煮物　１２０ｇ,9,9,909,1068,159,14.89,3744,ヤマザキ
0,10269,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261530,ヤマザキ　さといも煮　７０ｇ,7,7,553,541,-12,-2.22,3744,ヤマザキ
0,10270,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261554,きんぴらごぼう　８５ｇ,12,13,1027,1100,73,6.64,3744,ヤマザキ
0,10271,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261561,ヤマザキ　竹の子土佐煮　７５ｇ,11,11,869,991,122,12.31,3744,ヤマザキ
0,10272,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822261646,すき焼き風　牛ごぼう煮　８５ｇ,9,12,1212,1688,476,28.2,3744,ヤマザキ
0,10273,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822263244,だしが自慢の筑前煮　１７０ｇ,7,12,1620,2016,396,19.64,3744,ヤマザキ
0,10274,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4979822263343,黒毛牛の肉じゃが　１６５ｇ,9,10,1350,1480,130,8.78,3744,ヤマザキ
0,10275,0,,36,2,8,2,第１デイリーフーズ／和日配／総菜／和風,4981402903532,切れてる厚焼玉子　４個,17,18,1224,1619,395,24.4,9999,その他
0,10276,0,,36,2,8,3,第１デイリーフーズ／和日配／総菜／サラダ,4979822263381,ファミリーポテトサラダ　１９０ｇ,12,12,1526,2093,567,27.09,3744,ヤマザキ
0,10277,0,,36,2,8,3,第１デイリーフーズ／和日配／総菜／サラダ,4979822263398,ヤマザキ　ファミリーマカロニサラダ　１８０ｇ,7,7,889,1087,198,18.22,3744,ヤマザキ
0,10278,0,,36,2,8,3,第１デイリーフーズ／和日配／総菜／サラダ,4979822263404,ファミリーごぼうサラダ　１８０ｇ,8,8,1016,1424,408,28.65,3744,ヤマザキ
0,10279,0,,36,2,8,3,第１デイリーフーズ／和日配／総菜／サラダ,4979822263411,ファミリーかぼちゃサラダ　１５０ｇ,13,13,1655,2334,679,29.09,3744,ヤマザキ
0,10280,0,,36,2,8,4,第１デイリーフーズ／和日配／総菜／,4902150367445,サラダチキンフレーク　１００ｇ,22,23,3002,4324,1322,30.57,3650,日本水産
0,10281,0,,36,2,8,4,第１デイリーフーズ／和日配／総菜／,4902150367902,ニッスイ　サラダチキン減塩ほぐし　１００ｇ,5,5,620,660,40,6.06,3650,日本水産
0,10282,0,,37,1,1,1,第２デイリーフーズ／冷食／弁当総菜／から揚げ,4902130331312,からあげチキン,20,21,3320,3750,430,11.47,3660,ニチレイフーズ
0,10283,0,,37,1,1,2,第２デイリーフーズ／冷食／弁当総菜／コロッケ,4901520131884,カレー男爵,18,18,2691,3060,369,12.06,2020,テーブルマーク
0,10284,0,,37,1,1,2,第２デイリーフーズ／冷食／弁当総菜／コロッケ,4901520131938,北海道栗かぼちゃコロッケ,24,24,3638,4080,442,10.83,2020,テーブルマーク
0,10285,0,,37,1,1,2,第２デイリーフーズ／冷食／弁当総菜／コロッケ,4902130390401,衣がサクサク牛肉コロッケ,14,14,2067,2520,453,17.98,3660,ニチレイフーズ
0,10286,0,,37,1,1,2,第２デイリーフーズ／冷食／弁当総菜／コロッケ,4902150657294,ニッスイ　コーンクリームコロッケ,37,41,5489,6150,661,10.75,3650,日本水産
0,10287,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4571268298714,濃厚チーズハムカツ,21,24,3696,4320,624,14.44,2040,マルハニチロ食品
0,10288,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4901001094806,味の素　レモンとバジルのチキン香り揚げ,27,30,4851,5700,849,14.89,3211,味の素冷凍食品
0,10289,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4901001466832,ごろんと肉厚メンチカツ,15,16,2556,2880,324,11.25,3211,味の素冷凍食品
0,10290,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4901520131921,のりっこチキン,17,17,2495,2805,310,11.05,2020,テーブルマーク
0,10291,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4902115234034,黒豚やわらかひとくちかつ,28,30,4110,4800,690,14.38,287,日本ハム冷凍食品
0,10292,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4902130311949,お肉たっぷりジューシーメンチカツ,27,28,4289,5040,751,14.9,3660,ニチレイフーズ
0,10293,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4902130322020,ささみチーズフライ,62,63,9349,10710,1361,12.71,3660,ニチレイフーズ
0,10294,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4902130327971,れんこんひき肉はさみ揚げ,21,21,3013,3780,767,20.29,3660,ニチレイフーズ
0,10295,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4902165542714,ソースとんかつ,16,17,2448,2975,527,17.71,2040,マルハニチロ食品
0,10296,0,,37,1,1,3,第２デイリーフーズ／冷食／弁当総菜／畜肉類フライ,4902165617214,ほうれん草とチーズのささみカツ,24,25,3700,4250,550,12.94,2040,マルハニチロ食品
0,10297,0,,37,1,1,4,第２デイリーフーズ／冷食／弁当総菜／魚介類フライ,4901001025473,味の素　えびとひじきのふんわり揚げ,17,17,2587,3230,643,19.91,3211,味の素冷凍食品
0,10298,0,,37,1,1,4,第２デイリーフーズ／冷食／弁当総菜／魚介類フライ,4901001140367,味の素　エビ寄せフライ,14,14,2130,2660,530,19.92,3211,味の素冷凍食品
0,10299,0,,37,1,1,4,第２デイリーフーズ／冷食／弁当総菜／魚介類フライ,4902150656693,白身魚とタルタルソースフライ,3,4,652,740,88,11.89,3650,日本水産
0,10300,0,,37,1,1,4,第２デイリーフーズ／冷食／弁当総菜／魚介類フライ,4902150658475,白身魚とタルタルソースのフライ,31,31,4761,5270,509,9.66,3650,日本水産
0,10301,0,,37,1,1,4,第２デイリーフーズ／冷食／弁当総菜／魚介類フライ,4902165583304,いかの天ぷら,31,33,4422,5445,1023,18.79,2040,マルハニチロ食品
0,10302,0,,37,1,1,4,第２デイリーフーズ／冷食／弁当総菜／魚介類フライ,4974581403481,トロナジャパン　おかず三昧　海老フライ,14,15,1890,2100,210,10,3746,トロナジャパン
0,10303,0,,37,1,1,5,第２デイリーフーズ／冷食／弁当総菜／焼き物,4571268298721,照焼きソースの鶏マヨ,19,19,2789,3230,441,13.65,2040,マルハニチロ食品
0,10304,0,,37,1,1,5,第２デイリーフーズ／冷食／弁当総菜／焼き物,4902130390418,ミニハンバーグ,50,54,7284,8560,1276,14.91,3660,ニチレイフーズ
0,10305,0,,37,1,1,5,第２デイリーフーズ／冷食／弁当総菜／焼き物,4902150658321,若鶏のやきとり串,17,18,2332,2880,548,19.03,3650,日本水産
0,10306,0,,37,1,1,5,第２デイリーフーズ／冷食／弁当総菜／焼き物,4902150660638,炭火焼さけの塩焼き,16,16,3993,4468,475,10.63,3650,日本水産
0,10307,0,,37,1,1,5,第２デイリーフーズ／冷食／弁当総菜／焼き物,4903017012256,国産鶏　鶏つくね串（照焼）,26,26,3523,4290,767,17.88,4550,ケイエス冷凍食品
0,10308,0,,37,1,1,7,第２デイリーフーズ／冷食／弁当総菜／天ぷら,4902130358265,梅しそささみ天,2,2,546,650,104,16,3660,ニチレイフーズ
0,10309,0,,37,1,1,7,第２デイリーフーズ／冷食／弁当総菜／天ぷら,4902150655436,ニッスイ　　チーズちくわの磯辺揚　　６個,17,17,2774,3230,456,14.12,3650,日本水産
0,10310,0,,37,1,1,7,第２デイリーフーズ／冷食／弁当総菜／天ぷら,4902150661277,いか天ぷら天つゆかけ,1,1,158,178,20,11.24,3650,日本水産
